poiid,created_time,created_date,id,text,source,user_id,user_location,lat_poi,lng_poi,lat_event,lng_event,category1,category2
B2094653D26EA7FB4993,Fri Nov 08 18:26:13 +0800 2013,Fri Nov 08 2013,3642429696100340,____ ____:http://t.cn/z8ADFtH,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3428292990,__,22.56442,114.14068,22.56442,114.14068,Hotel chains,Travel
B2094653D26EA7FB4993,Fri Nov 08 18:26:35 +0800 2013,Fri Nov 08 2013,3642429792123120,____[__][__] ____:http://t.cn/z8ADFtH,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3428292990,__,22.56442,114.14068,22.56442,114.14068,Hotel chains,Travel
B2094653D269AAF54692,Fri Nov 08 18:26:38 +0800 2013,Fri Nov 08 2013,3642429792123340,[__][__][__] ____:http://t.cn/z84pcXk,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2416310743,__,22.54376,114.086052,22.54376,114.086052,Cantonese cuisine,Food/Drinks
B2094653D26EA7FB4993,Fri Nov 08 18:27:01 +0800 2013,Fri Nov 08 2013,3642429901192990,____ ____:http://t.cn/z8ADFtH,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3428292990,__,22.56442,114.14068,22.56442,114.14068,Hotel chains,Travel
B2094653D26EA7FB4993,Fri Nov 08 18:27:23 +0800 2013,Fri Nov 08 2013,3642429981099950,____ ____:http://t.cn/z8ADFtH,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3428292990,__,22.56442,114.14068,22.56442,114.14068,Hotel chains,Travel
B2094653D26DA7F84092,Fri Nov 08 18:27:28 +0800 2013,Fri Nov 08 2013,3642430002075360,________________ ____:http://t.cn/z8qyIjN,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2501458202,__ __,22.54491,114.132294,22.54491,114.132294,Chinese restaurants,Food/Drinks
B2094757D16DABF84098,Fri Nov 08 18:27:37 +0800 2013,Fri Nov 08 2013,3642430039309650,______ ____:http://t.cn/z8A9OuC,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1740108013,__ __,22.548595,114.086693,22.548595,114.086693,Cafe,Food/Drinks
B2094653D26EA7FB4993,Fri Nov 08 18:27:57 +0800 2013,Fri Nov 08 2013,3642430127724060,____ ____:http://t.cn/z8ADFtH,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3428292990,__,22.56442,114.14068,22.56442,114.14068,Hotel chains,Travel
B2094757D06AA0F84498,Fri Nov 08 18:28:09 +0800 2013,Fri Nov 08 2013,3642430174071720,Keep fit_ ____:http://t.cn/z8AdqAB,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1814215134,__ __,22.56843844,114.0591168,22.56843844,114.0591168,Subway,Travel
B2094757D06EAAF4459D,Fri Nov 08 18:30:15 +0800 2013,Fri Nov 08 2013,3642430702644600,________ ___ ____:http://t.cn/z8A5cpu,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1730498874,__ __,22.54053885,113.9345843,22.54053885,113.9345843,Buildings,Others
B2094653D26AAAFF4293,Fri Nov 08 18:30:32 +0800 2013,Fri Nov 08 2013,3642430773371390,_______________________________________________________________________ ____:http://t.cn/zQD7KLj,"<a href=""http://app.weibo.com/t/feed/NzVRe"" rel=""nofollow"">____1S</a>",2513478651,__ __,22.53971,113.94426,22.53971,113.94426,Bus Station,Travel
B2094750D268AAFD429D,Fri Nov 08 18:30:33 +0800 2013,Fri Nov 08 2013,3642430777950310,Go watching movieeeeeeee ____:http://t.cn/z8ARA5e,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1861059204,__ __,22.524052,113.991943,22.524052,113.991943,Food,Food/Drinks
B2094653D26CA6FB4693,Fri Nov 08 18:30:45 +0800 2013,Fri Nov 08 2013,3642430828290520,"_____,________ ____:http://t.cn/z82haz7","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2163175674,__ __,22.54466,114.07748,22.54466,114.07748,Parks,Outdoors/Sports
B2094653D26FA0FD4292,Fri Nov 08 18:30:57 +0800 2013,Fri Nov 08 2013,3642430878629850,________________________________________LZH800755 ____:http://t.cn/zHeKe4v,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",3189046335,__ __,22.57234,114.12915,22.57234,114.12915,Residence,Home/Work
B2094652DB6AA2FA499D,Fri Nov 08 18:30:59 +0800 2013,Fri Nov 08 2013,3642430899810730,_________[__] ____:http://t.cn/z824rfY,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",3324398042,__ __,22.52602,113.913269,22.52602,113.913269,Residence,Home/Work
B2094751D265A5FE4399,Fri Nov 08 18:31:49 +0800 2013,Fri Nov 08 2013,3642431096358540,_____ ____:http://t.cn/zRxiKIz,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1846248507,__ __,22.537487,113.950119,22.537487,113.950119,Fast food,Food/Drinks
B2094753DB68A3FD419B,Fri Nov 08 18:32:54 +0800 2013,Fri Nov 08 2013,3642431369391040,#__#____________QQ_______@________ @___ @happy_____ @__666 ____:http://t.cn/z8JsKYJ,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3072451167,__ __,22.512061,113.927493,22.512061,113.927493,Well-known enterprises,Home/Work
B2094653D26FA2FF4492,Fri Nov 08 18:33:23 +0800 2013,Fri Nov 08 2013,3642431499436740,____________________ ____:http://t.cn/z8A8Yno,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2645576497,__ ___,22.545971,114.090073,22.545971,114.090073,KTV,Nightlife
B2094750D26DA2FB479B,Fri Nov 08 18:33:35 +0800 2013,Fri Nov 08 2013,3642431553762840,____[__] ____:http://t.cn/zQeJW6m,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2302417662,__ ______,22.563077,114.168647,22.563077,114.168647,Hotpot,Food/Drinks
B2094653D26EA7FB4993,Fri Nov 08 18:33:46 +0800 2013,Fri Nov 08 2013,3642431591517930,______________________________138189 ____:http://t.cn/z8ADFtH,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3428292990,__,22.56442,114.14068,22.56442,114.14068,Hotel chains,Travel
B2094653D268A1FA4399,Fri Nov 08 18:34:38 +0800 2013,Fri Nov 08 2013,3642431804999390,__“__”___100_____61______ http://t.cn/zRl1PXu ____:http://t.cn/zQFp5kq,"<a href=""http://app.weibo.com/t/feed/31gQ7B"" rel=""nofollow"">______</a>",2624153157,__,22.54063,113.91445,22.54063,113.91445,Residence,Home/Work
B2094757D068A3FA419A,Fri Nov 08 18:34:42 +0800 2013,Fri Nov 08 2013,3642431826437220,________________________________________________________________ ____:http://t.cn/z8AfAQ5,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2650531794,__ __,22.55389627,114.0592425,22.55389627,114.0592425,Parks,Outdoors/Sports
B2094757D069A7F9429A,Fri Nov 08 18:34:50 +0800 2013,Fri Nov 08 2013,3642431855802040,_______________ ____:http://t.cn/zQeIA6a,"<a href=""http://app.weibo.com/t/feed/235ZIh"" rel=""nofollow"">__3G_____</a>",2351950404,__ __,22.52166971,114.0433798,22.52166971,114.0433798,Supermarkets,Shopping
B2094653D26FA5F5499F,Fri Nov 08 18:35:12 +0800 2013,Fri Nov 08 2013,3642431948092220,__________________?[_][_][_] ____:http://t.cn/z8UrUFG,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2099471935,__ __,22.57105,114.14036,22.57105,114.14036,Residence,Home/Work
B2094653D26DA4F4419F,Fri Nov 08 18:36:09 +0800 2013,Fri Nov 08 2013,3642432187206170,____ ____:http://t.cn/zRUQWcY,"<a href=""http://app.weibo.com/t/feed/6tbQhM"" rel=""nofollow"">____2</a>",2849672973,__ __,22.47844,113.89064,22.47844,113.89064,Buildings,Others
B2094653D268A3FB4098,Fri Nov 08 18:36:25 +0800 2013,Fri Nov 08 2013,3642432258521280,______ ____:http://t.cn/z8ApaHz,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2813595110,__ __,22.53851,114.09402,22.53851,114.09402,Cafe,Food/Drinks
B2094652DB6AA7FF4693,Fri Nov 08 18:37:58 +0800 2013,Fri Nov 08 2013,3642432640483940,______________ _____ __•••____________ ____:http://t.cn/zHkYq9o,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1905087165,__ __,22.559971,113.912369,22.559971,113.912369,Residence,Home/Work
B2094653D26FA7F8479A,Fri Nov 08 18:38:05 +0800 2013,Fri Nov 08 2013,3642432677219060,___________________…_______…_______…_____________________… ____:http://t.cn/z8AGVPU,"<a href=""http://app.weibo.com/t/feed/Cg2R2"" rel=""nofollow"">MOTO________</a>",2554401631,__ __,22.5714,114.12655,22.5714,114.12655,Jewellery,Shopping
B2094653D268A1FA4399,Fri Nov 08 18:38:14 +0800 2013,Fri Nov 08 2013,3642432710776170,________________________________________ http://t.cn/zRl1Ufa ____:http://t.cn/zQFp5kq,"<a href=""http://app.weibo.com/t/feed/31gQ7B"" rel=""nofollow"">______</a>",2624153157,__,22.54063,113.91445,22.54063,113.91445,Residence,Home/Work
B2094757D06AA6F5489C,Fri Nov 08 18:38:16 +0800 2013,Fri Nov 08 2013,3642432719683370,__   _________   __ ____:http://t.cn/z8AVihs,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2834812967,__ __,22.5426999,114.0860063,22.5426999,114.0860063,Appliances&Electronic,Shopping
B2094757D06AA3F9419F,Fri Nov 08 18:38:32 +0800 2013,Fri Nov 08 2013,3642432790473880,_____ ____:http://t.cn/z8AqLJ8,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2826101475,__ ___,22.55583466,114.0493592,22.55583466,114.0493592,Hospitalá,Others
B2094757D06FA4FE479E,Fri Nov 08 18:38:41 +0800 2013,Fri Nov 08 2013,3642432824286960,__________________ ____:http://t.cn/z8ANhF5,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1770441040,__ __,22.536194,113.945244,22.536194,113.945244,Cafe,Food/Drinks
B2094757D06FAAFD4098,Fri Nov 08 18:38:50 +0800 2013,Fri Nov 08 2013,3642432866233050,__________ __#____# http://t.cn/zHeJSoo,"<a href=""http://app.weibo.com/t/feed/2t1P0V"" rel=""nofollow"">HTC One X</a>",2055960802,__ __,22.54331017,114.0598221,22.54331017,114.0598221,Campusá,College/Organization
B2094757D165A0FA469D,Fri Nov 08 18:39:52 +0800 2013,Fri Nov 08 2013,3642433121849130,@___Echo __________________…_________________[__]_________ ____:http://t.cn/z8AbbjS,"<a href=""http://app.weibo.com/t/feed/6SFgyO"" rel=""nofollow"">__Ascend__</a>",1656787664,__ __,22.51792544,113.9362855,22.51792544,113.9362855,Unknowná,Others
B2094653D26CA6FF479A,Fri Nov 08 18:40:35 +0800 2013,Fri Nov 08 2013,3642433302818800,________________[__] ____:http://t.cn/zQgF55C,"<a href=""http://app.weibo.com/t/feed/1J95c3"" rel=""nofollow"">____</a>",2102205972,__ __,22.54132,114.08724,22.54132,114.08724,Mallsá,Shopping
B2094652DB65A6F4449B,Fri Nov 08 18:40:42 +0800 2013,Fri Nov 08 2013,3642433331581510,______________……______……__…… ____:http://t.cn/z85dZ9N,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1505603730,__ __,22.54733,114.11782,22.54733,114.11782,Three star hotels,Travel
B2094757D16FA5FD4699,Fri Nov 08 18:40:43 +0800 2013,Fri Nov 08 2013,3642433335776240,______[_]__________ ____:http://t.cn/z82ksze,"<a href=""http://app.weibo.com/t/feed/31gQ7B"" rel=""nofollow"">______</a>",2093887342,__ __,22.54093095,113.9344385,22.54093095,113.9344385,Unknowná,Others
B2094757D06BA2F94692,Fri Nov 08 18:41:52 +0800 2013,Fri Nov 08 2013,3642433625833410,____ ____:http://t.cn/z8AoI46,"<a href=""http://app.weibo.com/t/feed/6tbQhM"" rel=""nofollow"">____2</a>",3086091440,__ __,22.54067039,114.0943069,22.54067039,114.0943069,Bookstores,Shopping
B2094750D46CA6F9429C,Fri Nov 08 18:41:55 +0800 2013,Fri Nov 08 2013,3642433642834170,_____[__]_____ ____:http://t.cn/zR7pd5y,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2180925630,__ __,22.525801,114.055,22.525801,114.055,Hotpot,Food/Drinks
B2094652DB65A1F5409D,Fri Nov 08 18:43:03 +0800 2013,Fri Nov 08 2013,3642433923677780,______[__][__][__] ____:http://t.cn/z8ABAj4,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2684209125,__ __,22.55132,114.01682,22.55132,114.01682,Residence,Home/Work
B2094757D06FA0FA419A,Fri Nov 08 18:43:18 +0800 2013,Fri Nov 08 2013,3642433982008730,______________[__][__][__]@AT________Amy  ____:http://t.cn/z821KDf,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1716964335,__ __,22.541685,114.107658,22.541685,114.107658,Subway,Travel
B2094757DA6CABFE4599,Fri Nov 08 18:43:54 +0800 2013,Fri Nov 08 2013,3642434133166400,___________[_][_][_][_]____:#_________# http://t.cn/zHeIGf2,"<a href=""http://app.weibo.com/t/feed/6rAWq3"" rel=""nofollow"">___Phone</a>",3675006080,__,22.57680139,113.9532775,22.57680139,113.9532775,Travel,Travel
B2094653D269A2F54998,Fri Nov 08 18:45:09 +0800 2013,Fri Nov 08 2013,3642434452211120,______________[__] ____:http://t.cn/zQePEbm,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1840481695,__,22.58713,114.11222,22.58713,114.11222,Gate,Home/Work
B2094757D06FA5FF439C,Fri Nov 08 18:45:48 +0800 2013,Fri Nov 08 2013,3642434615818510,_______________________________________________________________________...______________________ ____:http://t.cn/z8AbC2r,"<a href=""http://app.weibo.com/t/feed/13mmrA"" rel=""nofollow"">OPPO____</a>",1232432385,__ __,22.547424,114.085482,22.547424,114.085482,Appliances&Electronic,Shopping
B2094653D268A5F84399,Fri Nov 08 18:46:58 +0800 2013,Fri Nov 08 2013,3642434905049790,_____________ ____:http://t.cn/zR25YXw,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2102598191,__ __,22.5776,114.12286,22.5776,114.12286,Shops,Shopping
B2094757D069ABFB409A,Fri Nov 08 18:47:05 +0800 2013,Fri Nov 08 2013,3642434951421520,____________________[_][_][_][_] ____:http://t.cn/zQeqRQU,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1099822725,__ __,22.535629,113.99855,22.535629,113.99855,Hostelsá,Travel
B2094757D068A4F4469F,Fri Nov 08 18:47:20 +0800 2013,Fri Nov 08 2013,3642435009925550,[__]________________________@__ __#____# http://t.cn/zHeV26w,"<a href=""http://app.weibo.com/t/feed/5YqrI8"" rel=""nofollow"">vivo_______</a>",1029057213,__ ____,22.566721,114.039245,22.566721,114.039245,Residence,Home/Work
B2094757D06FA0F84899,Fri Nov 08 18:47:38 +0800 2013,Fri Nov 08 2013,3642435072353280,______________________X______________________________ ____:http://t.cn/zHeVOQC,"<a href=""http://app.weibo.com/t/feed/33t8Wy"" rel=""nofollow"">HTC Phone</a>",1625927447,__ ___,22.52003289,114.0751448,22.52003289,114.0751448,Othersá,Others
B2094653D26DA4F9449B,Fri Nov 08 18:49:42 +0800 2013,Fri Nov 08 2013,3642435601141870,____ __#__________# http://t.cn/zHDAk33,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1836339821,__ __,22.55173,114.02793,22.55173,114.02793,Golf,Outdoors/Sports
B2094757D068A5FF419D,Fri Nov 08 18:50:02 +0800 2013,Fri Nov 08 2013,3642435685550450,__________________~____________________________~@___MeetingLife ____:http://t.cn/z8ATOeJ,"<a href=""http://app.weibo.com/t/feed/6G7MnG"" rel=""nofollow"">__GALAXY S4</a>",2086556510,__ __,22.59021908,113.9732993,22.59021908,113.9732993,Library,College/Organization
B2094757D06FA3FE4798,Fri Nov 08 18:50:39 +0800 2013,Fri Nov 08 2013,3642435836041780,___________[__][__][__][__] ____:http://t.cn/zHFDk1p,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1993891587,__ ___,22.51830615,113.9497322,22.51830615,113.9497322,Sport,Outdoors/Sports
B2094757D068A6FB409A,Fri Nov 08 18:51:45 +0800 2013,Fri Nov 08 2013,3642436121570750,__11__12__________________________________[_] ____:http://t.cn/z8Amgie,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1352083472,__ __,22.51832008,113.9291992,22.51832008,113.9291992,Mallsá,Shopping
B2094653D26AABF4489F,Fri Nov 08 18:52:43 +0800 2013,Fri Nov 08 2013,3642436364880230,__________________ ____:http://t.cn/z8ArU49,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">__Galaxy Note II</a>",3876304309,__ __,22.49235,113.92482,22.49235,113.92482,Bus Station,Travel
B2094653D26EA7F44698,Fri Nov 08 18:53:03 +0800 2013,Fri Nov 08 2013,3642436448780400,_____________[__][__]____________[__][__]__________________________[_][_]@___Betty ____:http://t.cn/z8A98Qu,"<a href=""http://app.weibo.com/t/feed/5YqrI8"" rel=""nofollow"">vivo_______</a>",2588062752,__ ___,22.53605,114.05777,22.53605,114.05777,Five star hotels,Travel
B2094757D06FA5F8429F,Fri Nov 08 18:53:10 +0800 2013,Fri Nov 08 2013,3642436469522450,_____________ ____:http://t.cn/z8AXK3j,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1865455044,__ __,22.53877239,113.9442625,22.53877239,113.9442625,Subway,Travel
B2094757D065A1FF419B,Fri Nov 08 18:53:25 +0800 2013,Fri Nov 08 2013,3642436540837220,____________20____________________[_] ____:http://t.cn/zQkbJa2,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2689817815,__,22.53769134,113.9758472,22.53769134,113.9758472,Hostelsá,Travel
B2094652DB64A4FA479E,Fri Nov 08 18:54:08 +0800 2013,Fri Nov 08 2013,3642436712459010,________________________________ ____:http://t.cn/z822sVi,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1791984341,__ __,22.53607,114.080551,22.53607,114.080551,KTV,Nightlife
B2094757D06AABFB4892,Fri Nov 08 18:54:37 +0800 2013,Fri Nov 08 2013,3642436843109340,_______________ ____:http://t.cn/z8AGK1m,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">__Galaxy Note II</a>",2439774790,__ __,22.56772041,114.1229477,22.56772041,114.1229477,Parks,Outdoors/Sports
B2094652DB64A3F5479E,Fri Nov 08 18:55:01 +0800 2013,Fri Nov 08 2013,3642436939594300,________…… ____:http://t.cn/zHeIV97,"<a href=""http://app.weibo.com/t/feed/33t8Wy"" rel=""nofollow"">HTC Phone</a>",1914416733,__,22.54309,114.0727,22.54309,114.0727,Vocational schools,College/Organization
B2094653D26FA5FC489C,Fri Nov 08 18:55:50 +0800 2013,Fri Nov 08 2013,3642437140956900,_______________ ____:http://t.cn/zQeat8o,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1962499053,__ __,22.567,114.12785,22.567,114.12785,Jewellery,Shopping
B2094653D268A1FF449F,Fri Nov 08 18:56:32 +0800 2013,Fri Nov 08 2013,3642437316216930,_____________ ____:http://t.cn/zQkxywx,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3822566239,__ __,22.53605,114.06973,22.53605,114.06973,Residence,Home/Work
B2094653D26EA0FA4498,Fri Nov 08 18:57:25 +0800 2013,Fri Nov 08 2013,3642437547376100,__________[_][_][_][_][_]@___ @_________ @___-_____ ____:http://t.cn/z82QnqE,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1100505420,__ __,22.52968,114.06966,22.52968,114.06966,Buildings,Others
B2094653D26EA0F44693,Fri Nov 08 18:57:57 +0800 2013,Fri Nov 08 2013,3642437673463600,___________________…… ____:http://t.cn/zRtA62m,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3886680982,__ __,22.52514,114.04338,22.52514,114.04338,Residence,Home/Work
B2094757D06FA6FC439C,Fri Nov 08 18:58:09 +0800 2013,Fri Nov 08 2013,3642437723564910,______  _____ ____:http://t.cn/z8AWYdd,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2241306791,__ __,22.545507,114.086235,22.545507,114.086235,Mallsá,Shopping
B2094757D069A4FD469A,Fri Nov 08 18:58:21 +0800 2013,Fri Nov 08 2013,3642437773904800,____ ____:http://t.cn/z8A4ZSB,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1750858975,__ __,22.56649,114.14415,22.56649,114.14415,Parks,Outdoors/Sports
B2094757D16DABF84098,Fri Nov 08 18:58:40 +0800 2013,Fri Nov 08 2013,3642437853849710,_________________________[__] ____:http://t.cn/z8A9OuC,"<a href=""http://app.weibo.com/t/feed/4d8JpP"" rel=""nofollow"">__Galaxy SIII</a>",1762297154,__ __,22.548596,114.0866954,22.548596,114.0866954,Cafe,Food/Drinks
B2094757D068A0F4499B,Fri Nov 08 18:59:08 +0800 2013,Fri Nov 08 2013,3642437975265280,____[__]_____ ____:http://t.cn/z8AN8HL,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1705567905,__ __,22.53248541,114.0138025,22.53248541,114.0138025,Bus Station,Travel
B2094653D26BA3FF4699,Fri Nov 08 18:59:32 +0800 2013,Fri Nov 08 2013,3642438080141150,__ ____:http://t.cn/z8A9Mfq,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1640964072,__ __,22.54038,114.08358,22.54038,114.08358,Bus Station,Travel
B2094653D26AABFF4092,Fri Nov 08 18:59:45 +0800 2013,Fri Nov 08 2013,3642438126286880,_________________[_][_][_][_]______________[__][__][__][__][__][__]@___ @_________ ____:http://t.cn/z82zLS0,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1100505420,__ __,22.53526,114.07017,22.53526,114.07017,Bus Station,Travel
B2094653D26EA4F4409A,Fri Nov 08 19:01:04 +0800 2013,Fri Nov 08 2013,3642438466341760,_________________________________ ____:http://t.cn/z8A6JtM,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1839421452,__ __,22.4802,113.93093,22.4802,113.93093,Residence,Home/Work
B2094653D26AABF9459D,Fri Nov 08 19:01:16 +0800 2013,Fri Nov 08 2013,3642438512491560,______“____” ____:http://t.cn/z8ApelH,"<a href=""http://app.weibo.com/t/feed/15mWgo"" rel=""nofollow"">____G3_</a>",1914140604,__ __,22.54717,114.14422,22.54717,114.14422,Bus Station,Travel
B2094653D268A0FE439D,Fri Nov 08 19:02:06 +0800 2013,Fri Nov 08 2013,3642438717570440,__“__”___100_____1______ http://t.cn/zRlBtoc ____:http://t.cn/z82LZBG,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2687554523,__ __,22.56742,114.09974,22.56742,114.09974,Residence,Home/Work
B2094757D164AAFE499F,Fri Nov 08 19:02:59 +0800 2013,Fri Nov 08 2013,3642438948325640,______________11_10___12________________________________________________ ____:http://t.cn/z8A6BKP,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2488676124,__ __,22.521912,114.04052,22.521912,114.04052,Unknowná,Others
B2094757D16FAAF9449E,Fri Nov 08 19:03:07 +0800 2013,Fri Nov 08 2013,3642438981890750,_________________[_][_] @_______ @_____ ____:http://t.cn/z8Afkny,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1928865061,__ __,22.53944016,114.1188889,22.53944016,114.1188889,Cantonese cuisine,Food/Drinks
B2094653D26CA6FF479A,Fri Nov 08 19:03:11 +0800 2013,Fri Nov 08 2013,3642438994716210,___________________ ____:http://t.cn/zQgF55C,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2400873214,__ __,22.541321,114.087242,22.541321,114.087242,Mallsá,Shopping
B2094653D26AABFF4092,Fri Nov 08 19:03:18 +0800 2013,Fri Nov 08 2013,3642439028281040,[_][_][_][_][_]____________________________@___ @_________ ____:http://t.cn/z82zLS0,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1100505420,__ __,22.53526,114.07017,22.53526,114.07017,Bus Station,Travel
B2094652DB69A1F94398,Fri Nov 08 19:03:29 +0800 2013,Fri Nov 08 2013,3642439065801750,__________________________________________________________________________@_____ ____:http://t.cn/zRlBMQY,"<a href=""http://app.weibo.com/t/feed/NzVRe"" rel=""nofollow"">____1S</a>",1760971777,__ __,22.54201,113.93998,22.54201,113.93998,Buildings,Others
B2094757D064ABF8439A,Fri Nov 08 19:03:40 +0800 2013,Fri Nov 08 2013,3642439120583560,@SurfaceTeam _______________ ____:http://t.cn/z8ynSy3,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2887903304,__ __,22.548323,114.086357,22.548323,114.086357,Unknowná,Others
B2094653D26CA6FF479A,Fri Nov 08 19:04:10 +0800 2013,Fri Nov 08 2013,3642439237134250,__4_4s_______' ____:http://t.cn/zQgF55C,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2827193847,__,22.541321,114.087242,22.541321,114.087242,Mallsá,Shopping
B2094653D26EA7F5449B,Fri Nov 08 19:06:07 +0800 2013,Fri Nov 08 2013,3642439728682780,[__][__]________________________[__][__][__] ____:http://t.cn/z8A3UbJ,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1760335384,__ __,22.53980447,114.1114711,22.53980447,114.1114711,Cinema,Art/Entertainment
B2094653D26AABFF4092,Fri Nov 08 19:06:14 +0800 2013,Fri Nov 08 2013,3642439758052520,_________……________[_][_][_][_][_][_][_]@___ @_________ ____:http://t.cn/z82zLS0,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1100505420,__ __,22.53526,114.07017,22.53526,114.07017,Bus Station,Travel
B2094653D26CA6F5409D,Fri Nov 08 19:06:32 +0800 2013,Fri Nov 08 2013,3642439837535260,_________________________ ____:http://t.cn/z82lkuu,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1822882980,__ __,22.549709,114.09465,22.549709,114.09465,Hospitalá,Others
