poiid,created_time,id,text,source,user_id,user_location,lat_poi,lng_poi,lat_event,lng_event,category1,category2
B2094757D068A2FB479D,Fri Aug 30 14:16:44 +0800 2013,3616999751822910,_____ __#_____# http://t.cn/zQwg7Np,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">__Galaxy Note II</a>",1842099465,__ __,22.543496,114.073751,22.543496,114.073751,Railway station,Travel
B2094757D06BABFD419B,Fri Aug 30 14:17:28 +0800 2013,3616999936629380,____________________________________________Q7__________________________________________________________________________________________#___#,"<a href=""http://app.weibo.com/t/feed/3KeSKP"" rel=""nofollow"">WeicoPro</a>",1961555231,__ __,114.060501,22.560932,22.560932,114.060501,Unknowná,Others
B2094757D46EABF54698,Fri Aug 30 14:17:56 +0800 2013,3617000054570540,___________________________[____][____][____] ____:http://t.cn/z84WLSa,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1773322461,__ __,22.61092,113.97285,22.61092,113.97285,Cantonese cuisine,Food/Drinks
B2094652DB64A0F9409C,Fri Aug 30 14:18:21 +0800 2013,3617000154784910,_____[_] ____:http://t.cn/z84WUpi,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2858208200,__ __,22.534321,114.020782,22.534321,114.020782,Buildings,Others
B2094757D16FA3F9419C,Fri Aug 30 14:18:50 +0800 2013,3617000280855120,#_____#_____ ____ ____:http://t.cn/z84WG77,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1681671625,__ __,22.54592,114.0127,22.54592,114.0127,Sichuan cuisine,Food/Drinks
B2094653D26BA2F94492,Fri Aug 30 14:19:29 +0800 2013,3617000448667280,ceshi ____:http://t.cn/zHDuXoP,"<a href=""http://app.weibo.com/t/feed/6tbQhM"" rel=""nofollow"">____2</a>",1644630771,__ __,22.53574,114.0245,22.53574,114.0245,Bus Station,Travel
B2094653D26BA2F94492,Fri Aug 30 14:20:52 +0800 2013,3617000792683530,__ ____:http://t.cn/zHDuXoP,"<a href=""http://app.weibo.com/t/feed/4Y38N5"" rel=""nofollow"">100+______</a>",1644630771,__ __,22.53574,114.0245,22.53574,114.0245,Bus Station,Travel
B2094653D26BA2F94492,Fri Aug 30 14:22:00 +0800 2013,3617001082159970,__ ____:http://t.cn/zHDuXoP,"<a href=""http://app.weibo.com/t/feed/2g7I45"" rel=""nofollow"">100+____</a>",1644630771,__ __,22.53574,114.0245,22.53574,114.0245,Bus Station,Travel
B2094757D064ABFF419A,Fri Aug 30 14:27:52 +0800 2013,3617002562541430,___1059 ____:http://t.cn/z8UVgsQ,"<a href=""http://app.weibo.com/t/feed/2x24P5"" rel=""nofollow"">MEIZU MX2</a>",1942815083,__ __,22.55378758,114.0332703,22.55378758,114.0332703,Subway,Travel
B2094757D768A5F9469A,Fri Aug 30 14:30:16 +0800 2013,3617003162440020,___________________ ____:http://t.cn/z84lbLP,"<a href=""http://app.weibo.com/t/feed/4d8JpP"" rel=""nofollow"">__Galaxy SIII</a>",2274927343,__ __,22.51566,114.0388,22.51566,114.0388,Othersá,Others
B2094653D269A2FD4399,Fri Aug 30 14:34:28 +0800 2013,3617004219094920,the last day at Kingdee ____:http://t.cn/z82dGac,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2449285923,__ __,22.53441,113.95498,22.53441,113.95498,Buildings,Others
B2094652DB65ABFC449F,Fri Aug 30 14:35:41 +0800 2013,3617004521138580,_________________________________________[__][__][__][__][__][__][__][__][__]__ ____:http://t.cn/zQeGs4a,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1898287161,__ __,22.56595,114.10223,22.56595,114.10223,Buildings,Others
B2094652DB64A6FF4599,Fri Aug 30 14:35:43 +0800 2013,3617004529008270,____________________ ____:http://t.cn/z8Al2jU,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2460458085,__ __,22.53929,114.07769,22.53929,114.07769,Buildings,Others
B2094653D26EAAFD4792,Fri Aug 30 14:37:00 +0800 2013,3617004856996360,________[__] ____:http://t.cn/z84lm2G,"<a href=""http://app.weibo.com/t/feed/6tbQhM"" rel=""nofollow"">____2</a>",1598710731,__ __,22.5474,114.09577,22.5474,114.09577,Buildings,Others
B2094652DB64A3F8409A,Fri Aug 30 14:37:21 +0800 2013,3617004940646210,_____[__] ____:http://t.cn/z82DLGq,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1727868434,__ __,22.54228,114.063652,22.54228,114.063652,Buildings,Others
B2094757D164ABF84798,Fri Aug 30 14:42:25 +0800 2013,3617006220137820,____[_]________ ____:http://t.cn/z84jq05,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2698578812,__ __,22.5482066,113.9255671,22.5482066,113.9255671,Unknowná,Others
B2094652DB64A2F8469B,Fri Aug 30 14:42:39 +0800 2013,3617006278605100,_________________ ____:http://t.cn/z8Ly4e1,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1678212710,__ __,22.53713,114.055367,22.53713,114.055367,Buildings,Others
B2094652DB65A4FD4892,Fri Aug 30 14:42:55 +0800 2013,3617006345989780,_____…_________ ____:http://t.cn/z84jtry,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2834389534,__ __,22.56069,114.10828,22.56069,114.10828,Buildings,Others
B2094757D46CA2FF419B,Fri Aug 30 14:44:43 +0800 2013,3617006802722290,_________ ____:http://t.cn/zQgsQ3c,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1357468823,__ __,22.5396,113.94928,22.5396,113.94928,Fast food,Food/Drinks
B2094757D768A5F9469C,Fri Aug 30 14:45:13 +0800 2013,3617006920452940,_________~ _(´__)_ ____ ____:http://t.cn/z84jakd,"<a href=""http://app.weibo.com/t/feed/17ADVG"" rel=""nofollow"">OPPO Ulike2</a>",1655832882,__ __,22.53398,113.9961,22.53398,113.9961,Cafe,Food/Drinks
B2094652DB64A7F8489E,Fri Aug 30 14:47:10 +0800 2013,3617007415476250,______1000________________________________________ ____:http://t.cn/z84jlXV,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",3039001710,__ __,22.544861,114.011711,22.544861,114.011711,Mallsá,Shopping
B2094652DB69A5FF4292,Fri Aug 30 14:52:09 +0800 2013,3617008664855070,"lunch at U.B.C. Coffee, SZ ____:http://t.cn/z84YPSq","<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2136130404,__,22.53781,113.9782,22.53781,113.9782,Residence,Home/Work
B2094652DB6AA4F5419E,Fri Aug 30 14:53:26 +0800 2013,3617008992291540,____________________________________…____________[_][_][_] ____:http://t.cn/z8AsQnt,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2791717534,__ __,22.50095,113.930672,22.50095,113.930672,Residence,Home/Work
B2094652DB69A2FE459E,Fri Aug 30 14:55:55 +0800 2013,3617009621601230,______________________ _____________________________[_][_][_] ____:http://t.cn/zQDqJnm,"<a href=""http://app.weibo.com/t/feed/6SFgyO"" rel=""nofollow"">__Ascend__</a>",1984409121,__ __,22.58487,113.97894,22.58487,113.97894,Gymnasium,Outdoors/Sports
B2094757D065A4FB449D,Fri Aug 30 14:57:32 +0800 2013,3617010024334980,_________________ ____:http://t.cn/z8AtqQN,"<a href=""http://app.weibo.com/t/feed/2x24P5"" rel=""nofollow"">MEIZU MX2</a>",1808945517,__ __,22.4759903,113.8888779,22.4759903,113.8888779,Unknowná,Others
B2094757D068A5FD429B,Fri Aug 30 14:59:58 +0800 2013,3617010636500080,_____________[_] http://t.cn/zHeM1Kk,"<a href=""http://app.weibo.com/t/feed/F4FFM"" rel=""nofollow"">HTC ___V</a>",2016580143,__ __,22.51597023,113.9369202,22.51597023,113.9369202,Cinema,Art/Entertainment
B2094757DA6CA0FC439F,Fri Aug 30 15:00:51 +0800 2013,3617010854710840,____________________[_] ____:http://t.cn/z8Lnfxj,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1719166732,__ __,22.578432,114.126923,22.578432,114.126923,Residence,Home/Work
B2094652DB69A1F9499A,Fri Aug 30 15:04:10 +0800 2013,3617011693768040,5_______PP_________________!_____________________---________ ____:http://t.cn/z84Thgk,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",3272480321,__ __,22.54055,113.943062,22.54055,113.943062,Sea food,Food/Drinks
B2094750D26DA0F8479D,Fri Aug 30 15:04:21 +0800 2013,3617011735057740,___________ _ @---QiJia @JD___ ____:http://t.cn/z84T7TX,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1791366875,__,22.54621,114.08713,22.54621,114.08713,Western restaurants,Food/Drinks
B2094652DB6AA4F5419E,Fri Aug 30 15:04:45 +0800 2013,3617011836079490,…kris____________~cr__logo ____:http://t.cn/z8AsQnt,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2791717534,__ __,22.50095,113.930672,22.50095,113.930672,Residence,Home/Work
B2094653D26AABFE459B,Fri Aug 30 15:05:03 +0800 2013,3617011919985340,@Kay_Ng [__][__]_2013-2-19~~2013-8-28 ____192__4607____276660___16599600__ 2013-2-22~~2013-8-28 _____188__4515___270900___16254000__ ____:http://t.cn/z8251ol,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1864912131,__ __,22.55596,113.911827,22.55596,113.911827,Bus Station,Travel
B2094652DB6AA4F5419E,Fri Aug 30 15:06:02 +0800 2013,3617012158855080,____wink~___ ____:http://t.cn/z8AsQnt,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2791717534,__ __,22.50095,113.930672,22.50095,113.930672,Residence,Home/Work
B2094652DB69AAFE499E,Fri Aug 30 15:11:36 +0800 2013,3617013559499330,______________ ____:http://t.cn/zQe2MEf,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1879088731,__ __,22.529209,113.9487,22.529209,113.9487,Industrial parks,Home/Work
B2094757DA6CA3FD4999,Fri Aug 30 15:15:05 +0800 2013,3617014440569960,________________[_][_][_] ____:http://t.cn/z84Hvuj,"<a href=""http://app.weibo.com/t/feed/22zMnn"" rel=""nofollow"">____</a>",1597893395,__ __,22.547998,113.98479,22.547998,113.98479,Residence,Home/Work
B2094652DB64A3F44298,Fri Aug 30 15:17:35 +0800 2013,3617015069964510,#_____# @_____________5________http://t.cn/zW5lTFU ____:http://t.cn/zQFNEox,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2885815522,__ __,22.54631,114.06739,22.54631,114.06739,Cafe,Food/Drinks
B2094751D56DA6FF4993,Fri Aug 30 15:25:29 +0800 2013,3617017053698490,__________________________________ ____:http://t.cn/z82kI8z,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2720083362,__ __,22.532566,114.064399,22.532566,114.064399,Food,Food/Drinks
B2094652DB69A1F44993,Fri Aug 30 15:26:44 +0800 2013,3617017372523600,http://t.cn/zQNpRqq #_______#___________[__][__][__] ____:http://t.cn/z84QwMO,"<a href=""http://app.weibo.com/t/feed/4swE93"" rel=""nofollow"">__android____</a>",2795941597,__ __,22.54122,113.95069,22.54122,113.95069,Residence,Home/Work
B2094653D26CA0FF429E,Fri Aug 30 15:30:47 +0800 2013,3617018391285680,____ ____:http://t.cn/z8UfnYq,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1644483615,__ __,22.54016,114.09672,22.54016,114.09672,Buildings,Others
B2094652DB64AAF9409E,Fri Aug 30 15:30:54 +0800 2013,3617018413027090,_____ ____:http://t.cn/z84Qors,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1850364432,__ __,22.5353,114.02615,22.5353,114.02615,Buildings,Others
B2094653D26CA1FE459C,Fri Aug 30 15:31:24 +0800 2013,3617018546882600,___________________2___16g. __388___5___40g __588__ ____:http://t.cn/z8AesdB,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2353242767,__ __,22.571529,114.123512,22.571529,114.123512,Buildings,Others
B2094653D26CABFE439E,Fri Aug 30 15:31:45 +0800 2013,3617018630783040,______________… ____:http://t.cn/z84QpdU,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2591794982,__ __,22.55941,114.06558,22.55941,114.06558,Buildings,Others
B2094757D46EABFB489F,Fri Aug 30 15:33:25 +0800 2013,3617019058680250,________________________________@___ ____:http://t.cn/zQFfsxY,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1813984220,__ __,22.5842,113.94909,22.5842,113.94909,Fast food,Food/Drinks
B2094653D26AABF5499C,Fri Aug 30 15:34:25 +0800 2013,3617019301721220,____[__]_________________@Kalen-Lin _________________ ____:http://t.cn/z8UKGHF,"<a href=""http://app.weibo.com/t/feed/4d8JpP"" rel=""nofollow"">__Galaxy SIII</a>",1676000601,__ __,22.54468,114.05389,22.54468,114.05389,Bus Station,Travel
B2094653D26AA1F8429F,Fri Aug 30 15:34:58 +0800 2013,3617019443868270,___________________________________________@____ ___________ ____:http://t.cn/z84QrPe,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1816442405,__ __,22.53812,114.11824,22.53812,114.11824,Residence,Home/Work
B2094653D26EA5F84092,Fri Aug 30 15:42:52 +0800 2013,3617021428384060,_______________________________________________________________________ ____:http://t.cn/z8AKxme,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2045846207,__ __,22.556061,114.021492,22.556061,114.021492,Residence,Home/Work
B2094653D26FA7F4459A,Fri Aug 30 15:44:40 +0800 2013,3617021881598210,_______________________[__][_] ____:http://t.cn/z82DPZt,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2733813865,__ __,22.53431,114.06367,22.53431,114.06367,Buildings,Others
B2094757D16DA5F84999,Fri Aug 30 15:47:59 +0800 2013,3617022719590190,____  [__]____[__][__]@-_____ ____:http://t.cn/z8LdhHi,"<a href=""http://app.weibo.com/t/feed/6tbQhM"" rel=""nofollow"">____2</a>",2771506193,__ __,22.58093071,113.9564514,22.58093071,113.9564514,KTV,Nightlife
B2094653D26EA4F84399,Fri Aug 30 15:48:27 +0800 2013,3617022833468910,____ ____:http://t.cn/z82nnHj,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2169274373,__ __,22.55217,114.101181,22.55217,114.101181,Bakery,Food/Drinks
B2094653D26EAAF8499B,Fri Aug 30 15:48:38 +0800 2013,3617022888162680,______________ ____:http://t.cn/z8AQ2QX,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2638243254,__ __,22.5449,113.9775,22.5449,113.9775,Residence,Home/Work
B2094653D26EA4F84399,Fri Aug 30 15:50:24 +0800 2013,3617023328484930,____ ____:http://t.cn/z82nnHj,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2169274373,__ __,22.55217,114.101181,22.55217,114.101181,Bakery,Food/Drinks
B2094653D269A4FE439C,Fri Aug 30 15:52:00 +0800 2013,3617023722983270,______________________________________________________________  _______________________________________________[____][____] ____:http://t.cn/z8ApX8X,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",3097795907,__ __,22.544649,114.119202,22.544649,114.119202,Italian food,Food/Drinks
B2094757D065A0F84599,Fri Aug 30 15:54:16 +0800 2013,3617024301472730,_____ ____:http://t.cn/z8LWjw5,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2427537334,__ __,22.546009,114.09304,22.546009,114.09304,Sichuan cuisine,Food/Drinks
B2094653D26DA3F9409C,Fri Aug 30 15:59:41 +0800 2013,3617025660590830,___:G_ys333_ ____:http://t.cn/z84cFrq,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">__Galaxy Note II</a>",3739819861,__ __,22.53639,114.03153,22.53639,114.03153,Buildings,Others
B2094652DB65A1FF4898,Fri Aug 30 16:08:05 +0800 2013,3617027774071640,_______ ____:http://t.cn/zQkJrqB,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1655630381,__ __,22.55854,114.037781,22.55854,114.037781,Buildings,Others
B2094653D26CA7F44899,Fri Aug 30 16:12:14 +0800 2013,3617028818655250,___________________________ http://t.cn/zj9xm83,"<a href=""http://app.weibo.com/t/feed/4G3OlD"" rel=""nofollow"">____</a>",2336373667,__ __,22.54704,114.08705,22.54704,114.08705,Companyá,Home/Work
B2094652DB64A2F8449C,Fri Aug 30 16:12:33 +0800 2013,3617028898575150,_________mask[_______][_______][_______] ____:http://t.cn/z8ApQPk,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3056673715,__ __,22.53785,114.05352,22.53785,114.05352,Buildings,Others
B2094757D46EA4F4429E,Fri Aug 30 16:17:39 +0800 2013,3617030181407350,"________,__“__”__!____!______!___!_______!_____________________!!@-___ @-_bb @________ @___--____ @____ __#__# http://t.cn/zHeNSty","<a href=""http://app.weibo.com/t/feed/6669vN"" rel=""nofollow"">OPPO Find 5</a>",2655439703,__ __,22.54358,114.05981,22.54358,114.05981,Specialty restaurants,Food/Drinks
B2094652DB65A5FB499F,Fri Aug 30 16:18:45 +0800 2013,3617030467149700,__________________ ____:http://t.cn/zQeGtOm,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1840063821,__ __,22.56364,114.11709,22.56364,114.11709,Residence,Home/Work
B2094653D26AA3F54099,Fri Aug 30 16:20:16 +0800 2013,3617030849150740,#_______#______________~@___i @_________ @____ @_____ @_____ @____ @__  http://t.cn/z8yOIRo ____:http://t.cn/z8Lcbry,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1732375227,__ __,22.56304,114.055573,22.56304,114.055573,Industrial parks,Home/Work
B2094653D26DA3F9409C,Fri Aug 30 16:22:51 +0800 2013,3617031486578470,___:G_ys333_ ____:http://t.cn/z84cFrq,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">__Galaxy Note II</a>",3739819861,__ __,22.53639,114.03153,22.53639,114.03153,Buildings,Others
B2094757D06AA6F84998,Fri Aug 30 16:26:50 +0800 2013,3617032493164900,____:#_______# http://t.cn/zO0wFFz,"<a href=""http://app.weibo.com/t/feed/1ugly4"" rel=""nofollow"">___Lumia800</a>",2752488403,__ __,22.53336525,113.9354095,22.53336525,113.9354095,Unknowná,Others
B2094652DB6AABFD4198,Fri Aug 30 16:30:32 +0800 2013,3617033428169260,__@CY_bibi @CY_bibi @_____ @___LOVE ____:http://t.cn/z8AFNaC,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3289580077,__,22.50968,113.9365,22.50968,113.9365,Fast food,Food/Drinks
B2094750D569A4F9489A,Fri Aug 30 16:31:31 +0800 2013,3617033679872680,______________[_][__][__][_] ____:http://t.cn/z84uvqk,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2456328942,__ __,22.524252,113.925519,22.524252,113.925519,Residence,Home/Work
B2094653D26DA6F5499F,Fri Aug 30 16:32:45 +0800 2013,3617033977973470,__ _______[_][_][_] ____:http://t.cn/z84uAMQ,"<a href=""http://app.weibo.com/t/feed/6tbQhM"" rel=""nofollow"">____2</a>",1724841757,__ __,22.56035,114.13884,22.56035,114.13884,Middle school,College/Organization
B2094757DB6EA3F5459E,Fri Aug 30 16:35:02 +0800 2013,3617034555916330,___ ____:http://t.cn/z84ufpt,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3494454670,__ __,22.568932,114.089425,22.568932,114.089425,Three star hotels,Travel
B2094652DB6AABFD4198,Fri Aug 30 16:35:04 +0800 2013,3617034569221850,____ ____:http://t.cn/z8AFNaC,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3289580077,__,22.50968,113.9365,22.50968,113.9365,Fast food,Food/Drinks
B2094653D269A0FF499D,Fri Aug 30 16:36:38 +0800 2013,3617034959103000,____ ____:http://t.cn/z84uSDh,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1823209347,__ __,22.540831,114.09259,22.540831,114.09259,Sports shopá,Shopping
B2094652DB6AABFD4198,Fri Aug 30 16:39:42 +0800 2013,3617035731000650,__2@CY_bibi @___LOVE @_____ ____:http://t.cn/z8AFNaC,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3289580077,__,22.50968,113.9365,22.50968,113.9365,Fast food,Food/Drinks
B2094652DB6AABFD4198,Fri Aug 30 16:42:29 +0800 2013,3617036431318470,_____@CY_bibi @CY_bibi @___LOVE ____:http://t.cn/z8AFNaC,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3289580077,__,22.50968,113.9365,22.50968,113.9365,Fast food,Food/Drinks
B2094653D26CA6FD449B,Fri Aug 30 16:45:16 +0800 2013,3617037131895020,________@Gaitlynn1 ____:http://t.cn/z843cYG,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">__Galaxy Note II</a>",3269098954,__ __,22.54125,114.08881,22.54125,114.08881,Buildings,Others
B2094757D169A4FF4492,Fri Aug 30 16:45:28 +0800 2013,3617037181896840,______[__][__] ____:http://t.cn/z8yKTwm,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1763258290,__ __,22.536921,114.023903,22.536921,114.023903,Unknowná,Others
B2094653D26CA0F84692,Fri Aug 30 16:49:41 +0800 2013,3617038256215540,_____________ ____:http://t.cn/z843RI5,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2952436005,__ __,22.54029,114.09339,22.54029,114.09339,Banks,Others
B2094653D26AA0FD4893,Fri Aug 30 16:52:15 +0800 2013,3617038889098690,#_______##_______#Enjoy your weekend_ ____:http://t.cn/z8AFOQ1,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2262016407,__ __,22.53959,114.09706,22.53959,114.09706,Buildings,Others
B2094652DB69AAFE489B,Fri Aug 30 16:53:28 +0800 2013,3617039195661930,__________________________________________http://t.cn/z8LZAWT ____:http://t.cn/z8y6NqB,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1840968104,__ __,22.53096,113.94658,22.53096,113.94658,Buildings,Others
B2094757D06BA7FD459D,Fri Aug 30 16:56:17 +0800 2013,3617039904329300,______________ ____:http://t.cn/z8AUWFB,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1739199914,__ __,22.54854012,114.0646133,22.54854012,114.0646133,Concert,Art/Entertainment
B2094653D26EA5FD409F,Fri Aug 30 16:56:46 +0800 2013,3617040025572630,________________________ ____:http://t.cn/zHFOrzM,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2712235693,__ __,22.51427,113.90991,22.51427,113.90991,Residence,Home/Work
B2094757D06AA1FA4693,Fri Aug 30 16:58:49 +0800 2013,3617040537843420,_____________[__] ____:http://t.cn/zQF0rAN,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2106241391,__,22.539963,113.935394,22.539963,113.935394,Buildings,Others
B2094757D06BA2FC4199,Fri Aug 30 17:08:54 +0800 2013,3617043079341110,__________________________________________________________________________________________________________________ ____:http://t.cn/z8U69CZ,"<a href=""http://app.weibo.com/t/feed/2AhyC"" rel=""nofollow"">__Galaxy Note II</a>",2068723092,__ __,22.53875923,114.1205978,22.53875923,114.1205978,Cinema,Art/Entertainment
B2094652DB64A3F8409A,Fri Aug 30 17:10:12 +0800 2013,3617043406573900,______________@__cz @______ @Pretty_  ____:http://t.cn/z82DLGq,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",2586623892,__ __,22.54228,114.063652,22.54228,114.063652,Buildings,Others
B2094653D26FA4FD469D,Fri Aug 30 17:11:59 +0800 2013,3617043855209650,_______@_____ ____ ____:http://t.cn/zHeoDg0,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1800519665,__ __,22.54665,113.96388,22.54665,113.96388,Golf,Outdoors/Sports
B2094652DB6AA4F4459E,Fri Aug 30 17:14:50 +0800 2013,3617044576804680,________[__][__][__]   ____:http://t.cn/z84ryw2,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1777863141,__ __,22.500959,113.927803,22.500959,113.927803,Residence,Home/Work
B2094757D06AA3FC4499,Fri Aug 30 17:16:58 +0800 2013,3617045105509620,___________________________________________________ ____:http://t.cn/z8AIQvj,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",2008213771,__ __,22.51634026,113.9362564,22.51634026,113.9362564,Dessert,Food/Drinks
B2094653D26EA0F44399,Fri Aug 30 17:22:47 +0800 2013,3617046577451550,_________[_][_][_][_]___________…… ____:http://t.cn/z84rgdF,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",1688514217,__ __,22.53315,114.03144,22.53315,114.03144,Buildings,Others
B2094652DB69A1FB489B,Fri Aug 30 17:24:42 +0800 2013,3617047064207020,@____ _______ ____:http://t.cn/z8L7DGr,"<a href=""http://app.weibo.com/t/feed/9ksdit"" rel=""nofollow"">iPhone___</a>",1858808782,__ __,22.545771,113.943321,22.545771,113.943321,Buildings,Others
B2094757D16FA3FF449E,Fri Aug 30 17:25:09 +0800 2013,3617047181670000,________coco____I'm at:#_____#,"<a href=""http://app.weibo.com/t/feed/8crQy"" rel=""nofollow"">Weico.iPhone</a>",2940671402,__ __,114.054314,22.534058,22.534058,114.054314,Hotpot,Food/Drinks
B2094653D268A6F9409B,Fri Aug 30 17:25:39 +0800 2013,3617047299133890,________[_] ____:http://t.cn/z84dUc5,"<a href=""http://app.weibo.com/t/feed/4swE93"" rel=""nofollow"">__android____</a>",2995930747,__ __,22.55791,113.98226,22.55791,113.98226,Cafe,Food/Drinks
B2094653D268A6F5489C,Fri Aug 30 17:28:21 +0800 2013,3617047973635600,________ ____:http://t.cn/z8LBZZ7,"<a href=""http://app.weibo.com/t/feed/c66T5g"" rel=""nofollow"">Android___</a>",3206335741,__ __,22.5068,113.91709,22.5068,113.91709,Residence,Home/Work
B2094653D268A4FA4999,Fri Aug 30 17:32:19 +0800 2013,3617048980735840,_________@PAUL-______ _______________ ____:http://t.cn/z84dmCz,"<a href=""http://app.weibo.com/t/feed/6SFgyO"" rel=""nofollow"">__Ascend__</a>",2281867600,__ __,22.5081,114.05746,22.5081,114.05746,Buildings,Others
